customer_id,segment,home_store_id,signup_date,loyalty_join_date
4600,occasional,3,2025-11-10,
4601,occasional,3,2025-06-19,
4602,occasional,1,2025-05-07,
4603,student,2,2025-12-19,2025-12-19
4604,commuter,1,2025-11-25,
4605,occasional,3,2025-02-14,
4606,occasional,3,2025-12-02,2026-01-26
4607,occasional,3,2025-08-01,
4608,student,2,2025-12-24,
4609,occasional,1,2026-02-26,
4610,occasional,3,2026-01-22,
4611,occasional,3,2025-03-07,
4612,weekender,3,2026-02-28,
4613,student,2,2025-02-22,2025-09-30
4614,occasional,1,2025-02-26,
4615,commuter,1,2025-09-06,2026-01-06
4616,weekender,1,2026-04-12,
4617,weekender,3,2025-09-16,2025-09-16
4618,commuter,1,2025-10-22,2025-10-22
4619,commuter,1,2025-10-03,2026-02-14
4620,occasional,3,2026-02-05,
4621,occasional,1,2025-09-02,
4622,weekender,3,2025-10-26,2025-10-26
4623,occasional,1,2025-10-14,
4624,commuter,1,2026-03-16,2026-03-16
4625,commuter,1,2025-04-15,2025-11-06
4626,student,2,2025-04-17,2025-11-15
4627,commuter,1,2026-04-08,2026-04-08
4628,weekender,2,2025-06-15,2025-09-28
4629,student,2,2026-04-04,2026-04-04
4630,occasional,3,2025-04-02,
4631,commuter,1,2025-04-09,2026-02-11
4632,commuter,1,2025-08-15,2025-10-17
4633,occasional,2,2026-01-17,
4634,commuter,1,2026-02-25,2026-02-25
4635,commuter,1,2026-01-17,
4636,commuter,1,2025-11-14,2025-11-14
4637,occasional,1,2025-01-15,2025-11-09
4638,student,2,2025-12-01,2025-12-13
4639,commuter,1,2025-11-10,2025-11-10
4640,occasional,1,2025-05-09,
4641,occasional,3,2025-05-19,
4642,student,2,2025-03-16,
4643,commuter,1,2025-06-26,2025-08-20
4644,student,2,2025-01-19,2025-08-26
4645,occasional,3,2025-08-09,
4646,occasional,1,2025-12-31,
4647,occasional,3,2025-03-21,
4648,student,2,2025-05-22,
4649,student,2,2025-05-13,
4650,occasional,2,2025-08-11,
4651,occasional,3,2025-09-18,
4652,occasional,3,2025-05-06,
4653,weekender,2,2025-08-08,2025-09-16
4654,occasional,1,2025-05-13,
4655,occasional,2,2025-07-02,
4656,occasional,3,2025-05-12,
4657,commuter,1,2025-02-10,2026-01-23
4658,student,2,2025-05-03,2026-01-09
4659,occasional,3,2025-10-27,
4660,occasional,3,2025-09-05,
4661,weekender,3,2025-07-05,
4662,commuter,1,2026-03-21,
4663,occasional,2,2025-09-01,
4664,student,2,2025-08-21,
4665,commuter,1,2025-11-20,2025-11-20
4666,commuter,1,2026-01-02,2026-01-21
4667,occasional,2,2025-07-18,
4668,student,2,2025-03-28,2025-09-22
4669,occasional,3,2025-05-13,
4670,commuter,1,2026-05-22,2026-05-22
4671,student,2,2025-02-03,2025-08-20
4672,student,2,2025-05-07,2025-12-04
4673,student,2,2026-01-29,2026-01-29
4674,weekender,2,2025-06-06,
4675,weekender,2,2025-11-17,
4676,occasional,3,2025-09-29,
4677,student,2,2025-09-27,2025-12-09
4678,student,2,2025-11-07,
4679,occasional,2,2026-03-08,2026-03-08
4680,occasional,1,2025-05-12,
4681,commuter,1,2025-12-05,2025-12-05
4682,weekender,3,2025-05-27,2025-11-26
4683,student,2,2025-07-05,2026-01-31
4684,occasional,3,2025-11-07,2025-11-07
4685,commuter,1,2025-01-14,
4686,occasional,3,2025-08-15,
4687,student,2,2026-04-07,2026-04-07
4688,student,2,2025-10-06,2025-10-06
4689,weekender,3,2025-10-22,
4690,occasional,1,2025-12-30,
4691,weekender,3,2025-06-02,
4692,student,2,2025-08-26,2025-08-26
4693,occasional,2,2026-04-23,
4694,occasional,2,2025-12-17,
4695,weekender,3,2025-08-18,2025-08-18
4696,occasional,3,2025-12-22,
4697,occasional,3,2025-06-20,
4698,occasional,3,2025-11-02,
4699,student,2,2025-12-04,2025-12-04
4700,occasional,2,2025-02-17,
4701,occasional,3,2026-04-06,
4702,commuter,1,2026-04-09,
4703,occasional,3,2025-07-01,
4704,occasional,3,2025-11-17,
4705,occasional,2,2025-09-01,
4706,student,2,2026-03-25,2026-03-25
4707,commuter,1,2025-08-28,2025-11-28
4708,occasional,3,2026-02-15,
4709,weekender,3,2025-03-28,2025-09-17
4710,weekender,2,2025-11-04,
4711,occasional,1,2025-10-24,
4712,weekender,3,2025-12-14,
4713,commuter,1,2025-06-09,2025-10-29
4714,student,2,2026-04-02,
4715,occasional,3,2025-10-29,
4716,commuter,1,2026-04-18,
4717,occasional,3,2025-02-21,
4718,student,2,2025-12-22,
4719,occasional,3,2025-03-21,
4720,weekender,2,2025-06-02,
4721,weekender,2,2025-11-04,
4722,commuter,1,2025-12-19,2025-12-19
4723,occasional,3,2025-06-01,
4724,occasional,3,2025-06-20,
4725,student,2,2025-05-27,2025-12-23
4726,student,2,2026-02-06,2026-02-06
4727,occasional,2,2025-07-02,2025-12-04
4728,student,2,2025-06-19,2025-10-16
4729,occasional,3,2025-04-22,
4730,weekender,1,2026-05-22,
4731,weekender,2,2025-08-06,2025-09-01
4732,commuter,1,2026-02-14,2026-02-14
4733,weekender,2,2025-04-20,2025-10-11
4734,student,2,2026-04-14,
4735,commuter,1,2025-11-26,
4736,weekender,2,2025-09-24,2025-09-24
4737,commuter,1,2026-03-19,2026-03-19
4738,student,2,2025-12-06,2025-12-06
4739,commuter,1,2025-06-06,2025-10-21
4740,occasional,1,2026-01-02,
4741,commuter,1,2025-03-31,
4742,occasional,2,2025-08-27,
4743,weekender,3,2026-01-13,
4744,weekender,2,2026-02-16,
4745,occasional,3,2025-12-31,
4746,commuter,1,2025-11-03,2026-02-01
4747,student,2,2025-11-19,
4748,student,2,2026-03-19,2026-03-19
4749,weekender,2,2026-01-11,
4750,occasional,3,2026-01-31,
4751,occasional,3,2025-10-13,
4752,student,2,2025-07-22,2025-10-13
4753,weekender,3,2025-09-15,
4754,occasional,3,2025-05-21,
4755,weekender,3,2025-07-05,
4756,occasional,3,2025-03-14,
4757,commuter,1,2025-12-29,2025-12-29
4758,occasional,3,2026-01-05,2026-01-27
4759,student,2,2025-08-09,2025-08-12
4760,weekender,1,2025-01-05,
4761,student,2,2026-04-22,2026-04-22
4762,student,2,2025-01-16,
4763,occasional,1,2025-05-23,
4764,occasional,2,2026-05-26,
4765,occasional,3,2026-01-21,
4766,student,2,2026-01-17,
4767,student,2,2025-11-23,2025-11-23
4768,occasional,2,2026-04-12,
4769,occasional,1,2025-02-15,
4770,occasional,1,2026-03-24,
4771,weekender,3,2025-09-29,2025-11-17
4772,weekender,1,2025-07-06,2026-01-07
4773,occasional,1,2026-05-15,2026-05-15
4774,commuter,1,2026-04-03,
4775,occasional,1,2025-09-13,
4776,student,2,2026-01-26,
4777,occasional,3,2025-07-04,
4778,occasional,3,2025-03-29,
4779,occasional,3,2025-10-24,
4780,commuter,1,2025-05-17,2025-08-17
4781,occasional,3,2025-08-23,
4782,weekender,3,2025-06-20,2025-09-13
4783,commuter,1,2025-12-28,2025-12-28
4784,student,2,2025-09-13,2026-01-29
4785,weekender,2,2026-04-12,
4786,commuter,1,2025-04-15,2025-10-03
4787,commuter,1,2025-10-15,2025-10-15
4788,occasional,3,2025-03-11,
4789,commuter,1,2026-04-05,2026-04-05
4790,occasional,1,2026-04-13,2026-04-13
4791,weekender,1,2025-06-05,2025-08-07
4792,commuter,1,2026-01-05,2026-01-27
4793,occasional,2,2025-10-11,
4794,student,2,2026-05-17,2026-05-17
4795,commuter,1,2025-07-24,2026-02-01
4796,occasional,1,2025-05-08,
4797,weekender,3,2025-12-14,
4798,occasional,3,2026-02-17,
4799,occasional,1,2026-04-18,
4800,occasional,2,2025-07-24,
4801,student,2,2025-05-10,2025-12-07
4802,student,2,2025-10-27,2026-02-12
4803,weekender,3,2026-04-29,
4804,weekender,3,2026-02-10,2026-02-10
4805,occasional,3,2025-03-28,
4806,occasional,2,2026-04-25,
4807,weekender,2,2025-01-20,
4808,occasional,3,2025-11-19,
4809,student,2,2026-05-23,
4810,commuter,1,2025-01-15,
4811,occasional,1,2026-03-26,
4812,occasional,3,2026-04-11,
4813,occasional,3,2025-05-27,2025-09-28
4814,commuter,1,2026-02-05,
4815,occasional,3,2026-05-07,
4816,weekender,3,2025-08-22,
4817,weekender,1,2025-07-04,
4818,weekender,3,2025-08-30,
4819,student,2,2025-11-14,2025-11-14
4820,student,2,2025-04-19,2025-10-26
4821,weekender,1,2026-01-15,
4822,student,2,2025-05-07,2026-02-05
4823,occasional,1,2025-03-28,
4824,occasional,3,2026-01-31,
4825,commuter,1,2026-04-25,2026-04-25
4826,commuter,1,2025-07-09,2026-01-25
4827,occasional,3,2026-03-29,2026-03-29
4828,commuter,1,2025-07-24,2025-09-22
4829,occasional,3,2025-11-05,
4830,weekender,2,2025-06-09,2025-11-02
4831,occasional,3,2025-07-12,
4832,weekender,3,2025-03-04,
4833,commuter,1,2025-06-25,
4834,weekender,3,2025-06-23,
4835,occasional,3,2025-07-26,
4836,commuter,1,2025-04-08,
4837,student,2,2025-08-23,
4838,student,2,2025-09-27,
4839,occasional,1,2025-12-15,
4840,student,2,2025-09-25,2025-09-25
4841,commuter,1,2026-05-02,2026-05-02
4842,occasional,3,2026-04-23,
4843,occasional,2,2025-05-08,
4844,occasional,3,2025-05-11,
4845,commuter,1,2026-03-30,2026-03-30
4846,weekender,2,2025-04-27,2025-11-22
4847,occasional,2,2025-09-28,
4848,occasional,3,2025-04-08,
4849,occasional,1,2025-07-16,
4850,student,2,2025-09-17,
4851,occasional,2,2025-08-01,
4852,commuter,1,2025-09-15,2025-09-15
4853,weekender,1,2026-02-21,
4854,occasional,3,2025-01-06,
4855,occasional,3,2025-06-01,
4856,weekender,3,2026-01-03,
4857,weekender,2,2025-10-15,
4858,weekender,3,2025-08-19,
4859,occasional,2,2026-04-04,
4860,commuter,1,2025-02-24,2025-09-10
4861,weekender,3,2026-03-25,2026-03-25
4862,occasional,1,2025-10-07,
4863,occasional,3,2026-03-18,2026-03-18
4864,student,2,2026-03-28,
4865,weekender,2,2025-09-09,
4866,weekender,2,2025-08-13,2025-12-27
4867,occasional,1,2025-09-19,
4868,student,2,2026-05-15,2026-05-15
4869,occasional,3,2026-02-03,
4870,weekender,3,2025-02-05,2025-11-17
4871,weekender,2,2025-11-08,
4872,commuter,1,2026-02-08,2026-02-08
4873,occasional,1,2025-11-15,
4874,weekender,3,2025-10-02,
4875,commuter,1,2025-12-25,2025-12-25
4876,student,2,2025-11-20,
4877,occasional,2,2025-12-29,
4878,weekender,3,2025-12-12,2026-01-11
4879,occasional,3,2025-06-17,
4880,student,2,2025-02-08,
4881,occasional,3,2026-05-01,
4882,student,2,2025-06-01,2025-10-02
4883,occasional,1,2026-02-12,
4884,commuter,1,2025-01-17,
4885,occasional,1,2026-01-13,2026-01-13
4886,weekender,3,2026-03-04,2026-03-04
4887,student,2,2025-08-17,2025-09-07
4888,occasional,3,2025-10-31,2025-11-01
4889,weekender,1,2026-03-02,
4890,occasional,3,2025-10-28,
4891,student,2,2025-01-07,
4892,commuter,1,2025-10-08,
4893,occasional,2,2025-12-13,
4894,student,2,2025-01-09,
4895,weekender,3,2026-03-02,2026-03-02
4896,student,2,2025-05-25,
4897,occasional,2,2025-12-20,
4898,weekender,1,2025-09-09,2025-11-15
4899,weekender,3,2025-02-10,
4900,occasional,3,2025-03-20,
4901,occasional,2,2025-01-24,
4902,commuter,1,2025-06-17,2025-09-06
4903,student,2,2026-04-25,2026-04-25
4904,occasional,3,2025-12-15,
4905,weekender,2,2026-02-10,
4906,occasional,1,2025-04-23,
4907,weekender,3,2025-06-17,2025-10-19
4908,student,2,2025-11-30,2026-02-12
4909,occasional,2,2026-04-12,
4910,occasional,3,2025-02-14,
4911,occasional,3,2026-04-29,
4912,weekender,3,2025-04-19,
4913,student,2,2025-07-10,2026-01-13
4914,occasional,3,2025-03-24,2025-12-19
4915,occasional,3,2025-03-17,
4916,occasional,1,2025-02-12,
4917,student,2,2025-04-28,
4918,occasional,2,2025-04-10,2025-11-24
4919,student,2,2025-07-20,2025-09-20
4920,weekender,3,2025-04-27,
4921,student,2,2025-11-19,
4922,occasional,3,2026-01-07,2026-01-07
4923,student,2,2025-08-09,
4924,student,2,2025-10-24,
4925,student,2,2026-01-13,2026-01-13
4926,student,2,2025-07-06,2025-12-21
4927,occasional,1,2025-10-17,
4928,occasional,2,2025-08-07,
4929,occasional,3,2026-05-25,
4930,occasional,3,2026-05-18,
4931,commuter,1,2025-12-16,2025-12-16
4932,weekender,2,2025-05-08,2025-08-10
4933,student,2,2025-09-03,2026-01-12
4934,occasional,2,2025-08-25,
4935,student,2,2025-10-22,
4936,student,2,2025-10-15,2025-11-28
4937,weekender,2,2026-05-25,2026-05-25
4938,occasional,1,2025-03-10,
4939,commuter,1,2025-01-20,2025-12-28
4940,student,2,2025-08-18,
4941,student,2,2025-11-03,
4942,commuter,1,2025-03-12,2025-08-19
4943,student,2,2025-10-26,
4944,student,2,2025-03-30,
4945,occasional,3,2026-05-23,
4946,occasional,3,2025-07-17,
4947,weekender,3,2025-03-16,
4948,occasional,3,2025-02-11,
4949,weekender,3,2025-10-19,
4950,weekender,1,2025-03-22,
4951,occasional,2,2025-06-23,
4952,occasional,2,2025-09-02,
4953,weekender,2,2026-01-15,
4954,student,2,2025-12-02,2025-12-20
4955,weekender,1,2025-04-15,
4956,commuter,1,2025-03-10,2025-10-05
4957,occasional,2,2026-03-07,
4958,weekender,3,2025-11-15,2026-01-11
4959,occasional,2,2026-05-08,
4960,student,2,2025-04-03,
4961,weekender,3,2026-01-01,
4962,occasional,3,2026-05-28,
4963,occasional,1,2026-05-06,
4964,occasional,1,2025-12-21,2025-12-21
4965,occasional,3,2025-04-10,
4966,weekender,3,2025-07-17,
4967,occasional,1,2025-07-08,
4968,weekender,2,2025-12-29,
4969,weekender,1,2025-02-28,
4970,student,2,2025-07-23,2025-11-16
4971,commuter,1,2026-02-23,2026-02-23
4972,student,2,2025-05-04,2025-09-19
4973,weekender,3,2025-04-06,
4974,commuter,1,2026-04-24,
4975,occasional,3,2026-02-26,
4976,occasional,3,2026-02-05,
4977,weekender,1,2025-06-26,
4978,occasional,2,2025-09-13,
4979,occasional,2,2025-11-27,2025-11-27
4980,weekender,3,2026-02-05,
4981,occasional,1,2026-04-20,
4982,occasional,3,2026-03-08,2026-03-08
4983,commuter,1,2025-07-20,
4984,weekender,3,2025-02-27,
4985,occasional,3,2025-11-17,
4986,occasional,3,2025-06-16,2026-01-29
4987,student,2,2025-04-19,
4988,occasional,2,2025-07-31,
4989,student,2,2025-12-06,2026-01-10
4990,student,2,2025-07-05,2025-08-23
4991,occasional,3,2026-05-05,
4992,commuter,1,2025-06-02,2025-09-09
4993,occasional,3,2026-04-22,
4994,weekender,1,2026-02-24,
4995,weekender,3,2025-04-30,
4996,student,2,2026-03-04,
4997,weekender,1,2025-12-19,
4998,occasional,1,2026-05-18,
4999,occasional,3,2025-06-20,
5000,occasional,3,2025-01-24,
5001,occasional,1,2025-04-02,
5002,occasional,3,2025-06-11,2026-02-01
5003,commuter,1,2025-06-21,2025-12-17
5004,occasional,2,2025-06-13,2025-11-04
5005,weekender,2,2025-05-25,
5006,occasional,3,2025-10-06,
5007,weekender,2,2025-10-05,2025-10-05
5008,commuter,1,2025-01-04,
5009,weekender,3,2025-06-17,
5010,commuter,1,2026-01-19,2026-01-19
5011,occasional,3,2026-02-16,
5012,weekender,2,2026-02-10,2026-02-10
5013,occasional,3,2025-01-03,
5014,commuter,1,2025-01-11,
5015,student,2,2026-02-15,2026-02-15
5016,commuter,1,2026-03-05,2026-03-05
5017,commuter,1,2026-02-16,2026-02-16
5018,student,2,2025-12-18,
5019,commuter,1,2026-01-04,
5020,student,2,2025-06-26,2026-01-03
5021,weekender,3,2025-03-16,
5022,weekender,1,2025-01-23,2025-11-03
5023,commuter,1,2026-01-19,
5024,commuter,1,2025-10-01,2025-10-08
5025,commuter,1,2025-02-10,2025-09-19
5026,occasional,1,2025-06-30,
5027,student,2,2025-01-19,2026-02-10
5028,occasional,1,2025-12-17,
5029,student,2,2026-01-28,2026-01-28
5030,occasional,2,2025-05-06,2025-11-25
5031,occasional,3,2025-01-09,
5032,occasional,2,2025-10-05,
5033,weekender,1,2025-04-08,
5034,student,2,2025-12-29,2026-02-02
5035,commuter,1,2025-08-25,2025-08-25
5036,commuter,1,2025-09-25,
5037,weekender,1,2025-04-05,
5038,occasional,2,2026-03-07,
5039,student,2,2026-03-21,2026-03-21
5040,occasional,3,2026-04-21,
5041,student,2,2026-04-12,
5042,occasional,2,2025-08-21,
5043,occasional,1,2026-03-10,
5044,commuter,1,2025-10-27,
5045,occasional,3,2026-02-22,
5046,occasional,2,2025-01-30,
5047,student,2,2025-05-12,
5048,weekender,2,2025-11-27,2025-12-10
5049,occasional,3,2025-03-06,2025-11-21
5050,weekender,1,2025-09-24,2025-12-21
5051,occasional,2,2025-06-23,
5052,commuter,1,2025-04-22,2025-08-27
5053,occasional,2,2026-01-26,
5054,commuter,1,2026-02-24,2026-02-24
5055,student,2,2025-05-09,2025-09-02
5056,occasional,3,2025-01-04,
5057,student,2,2025-06-23,2026-01-14
5058,occasional,2,2025-07-21,
5059,student,2,2026-04-04,
5060,student,2,2025-02-04,2026-01-25
5061,occasional,3,2025-07-03,
5062,occasional,2,2026-01-23,
5063,student,2,2025-08-29,2025-11-23
5064,commuter,1,2025-12-18,2025-12-18
5065,weekender,1,2025-01-13,
5066,student,2,2025-05-23,2026-01-22
5067,occasional,1,2025-05-25,2026-01-24
5068,occasional,3,2025-05-18,
5069,weekender,2,2025-06-02,
5070,occasional,3,2025-03-21,
5071,student,2,2025-07-02,
5072,occasional,1,2025-10-04,
5073,student,2,2025-12-01,2025-12-01
5074,commuter,1,2025-09-06,2026-01-06
5075,commuter,1,2025-04-27,2025-09-06
5076,commuter,1,2026-01-27,
5077,commuter,1,2025-07-14,2025-11-09
5078,occasional,3,2025-02-02,
5079,commuter,1,2025-01-19,2025-10-20
5080,occasional,3,2025-05-10,
5081,occasional,3,2025-09-12,
5082,weekender,3,2025-05-16,
5083,weekender,3,2025-07-15,
5084,occasional,3,2026-04-12,
5085,student,2,2025-09-02,
5086,student,2,2025-03-08,2025-11-24
5087,commuter,1,2025-01-26,2026-01-08
5088,commuter,1,2025-07-09,2025-12-28
5089,weekender,3,2026-03-25,
5090,student,2,2025-01-15,2026-01-06
5091,occasional,3,2026-05-21,
5092,occasional,2,2026-03-08,
5093,student,2,2026-01-27,2026-01-27
5094,occasional,2,2026-04-07,
5095,occasional,2,2025-06-14,
5096,occasional,2,2025-03-22,
5097,occasional,3,2025-02-02,
5098,student,2,2026-01-15,
5099,weekender,3,2025-09-08,
5100,weekender,3,2025-10-29,2026-01-03
5101,commuter,1,2025-12-20,2025-12-20
5102,occasional,1,2025-05-29,
5103,commuter,1,2026-01-26,2026-01-26
5104,student,2,2025-11-01,
5105,occasional,3,2025-09-18,
5106,occasional,3,2025-12-24,
5107,occasional,1,2025-02-10,
5108,occasional,1,2025-05-10,
5109,weekender,3,2026-01-14,2026-01-14
5110,weekender,1,2025-06-12,
5111,student,2,2025-12-17,2025-12-21
5112,commuter,1,2025-04-01,
5113,commuter,1,2025-08-02,2025-10-27
5114,student,2,2025-01-17,
5115,occasional,2,2025-11-07,
5116,commuter,1,2025-02-15,
5117,weekender,3,2026-01-19,
5118,occasional,3,2026-05-29,
5119,occasional,3,2025-10-17,
5120,commuter,1,2026-03-09,2026-03-09
5121,occasional,1,2025-12-15,
5122,occasional,3,2025-07-04,
5123,student,2,2026-02-17,
5124,student,2,2025-10-16,
5125,occasional,1,2026-05-01,
5126,occasional,3,2025-04-29,
5127,occasional,1,2025-07-02,
5128,student,2,2025-05-10,2025-09-29
5129,commuter,1,2025-08-16,2025-08-22
5130,occasional,2,2025-10-05,
5131,student,2,2025-10-27,2025-10-27
5132,occasional,3,2025-12-12,
5133,occasional,2,2025-10-07,
5134,weekender,3,2025-08-17,
5135,weekender,2,2025-03-14,
5136,student,2,2025-12-09,
5137,commuter,1,2025-07-15,
5138,commuter,1,2025-10-07,2025-10-07
5139,occasional,2,2026-04-07,2026-04-07
5140,student,2,2026-05-14,
5141,weekender,2,2025-08-28,2025-11-14
5142,weekender,1,2025-02-20,
5143,occasional,3,2026-02-02,2026-02-02
5144,weekender,3,2025-03-18,
5145,occasional,3,2025-03-10,
5146,occasional,3,2025-07-20,
5147,student,2,2025-10-18,
5148,occasional,2,2025-07-12,2025-08-09
5149,commuter,1,2026-02-22,
5150,commuter,1,2025-12-25,2025-12-25
5151,occasional,3,2026-02-06,
5152,student,2,2025-12-19,
5153,weekender,2,2025-06-24,
5154,commuter,1,2025-12-24,
5155,student,2,2025-01-05,
5156,occasional,2,2025-09-18,
5157,occasional,3,2026-02-23,
5158,occasional,3,2025-01-12,
5159,student,2,2025-02-18,
5160,occasional,3,2026-03-29,
5161,occasional,2,2025-10-15,
5162,commuter,1,2026-05-29,
5163,occasional,2,2025-09-22,
5164,weekender,2,2025-02-07,
5165,commuter,1,2025-06-14,2025-09-21
5166,student,2,2026-04-18,2026-04-18
5167,weekender,3,2025-06-11,
5168,weekender,1,2025-07-09,2026-01-28
5169,occasional,2,2025-01-24,
5170,weekender,3,2025-07-09,
5171,student,2,2025-04-12,
5172,occasional,1,2025-08-23,
5173,weekender,1,2025-11-30,
5174,weekender,3,2025-10-20,
5175,student,2,2025-02-21,
5176,occasional,1,2026-05-24,
5177,occasional,3,2025-11-27,
5178,weekender,2,2025-01-31,2026-01-29
5179,student,2,2026-05-14,2026-05-14
5180,weekender,3,2025-04-12,
5181,occasional,3,2026-05-30,
5182,occasional,2,2026-01-09,
5183,occasional,2,2025-06-18,
5184,weekender,1,2025-12-25,
5185,occasional,2,2025-03-24,
5186,weekender,1,2025-10-12,2025-12-11
5187,occasional,1,2025-06-23,
5188,weekender,3,2025-10-31,
5189,weekender,3,2025-06-08,
5190,weekender,2,2025-10-31,2025-10-31
5191,weekender,2,2025-10-14,2025-10-14
5192,student,2,2026-05-17,
5193,occasional,1,2026-04-08,2026-04-08
5194,student,2,2025-05-14,
5195,occasional,3,2025-03-09,
5196,occasional,1,2025-02-13,
5197,occasional,3,2026-01-07,
5198,occasional,3,2026-01-09,
5199,occasional,1,2025-02-03,
5200,occasional,1,2026-05-20,
5201,weekender,2,2026-01-05,
5202,commuter,1,2025-02-17,
5203,weekender,1,2025-05-27,
5204,student,2,2025-04-29,
5205,occasional,3,2025-12-18,
5206,student,2,2025-04-08,
5207,occasional,2,2025-04-14,
5208,student,2,2025-09-15,2025-09-15
5209,occasional,1,2026-02-28,
5210,occasional,2,2025-07-02,
5211,weekender,3,2025-11-28,2026-01-15
5212,occasional,3,2025-04-04,
5213,student,2,2025-11-10,2025-11-10
5214,commuter,1,2025-07-30,2025-08-30
5215,occasional,3,2025-05-10,
5216,student,2,2025-03-21,
5217,weekender,3,2026-04-11,
5218,occasional,1,2026-03-25,
5219,student,2,2026-01-17,2026-01-17
5220,weekender,3,2026-05-29,
5221,weekender,1,2025-01-19,
5222,weekender,3,2025-02-16,
5223,occasional,1,2025-11-28,
5224,weekender,3,2025-12-15,2025-12-15
5225,weekender,3,2025-07-11,
5226,occasional,1,2025-04-07,
5227,occasional,3,2025-07-17,
5228,occasional,1,2025-04-15,
5229,student,2,2025-12-17,
5230,student,2,2025-09-15,2026-01-01
5231,weekender,2,2026-03-01,
5232,occasional,1,2026-03-28,
5233,occasional,3,2025-07-06,
5234,commuter,1,2025-01-25,
5235,occasional,2,2025-08-11,
5236,weekender,1,2026-05-05,2026-05-05
5237,student,2,2025-04-20,
5238,occasional,2,2025-07-12,2025-10-14
5239,student,2,2025-03-11,
5240,occasional,2,2025-12-05,
5241,occasional,2,2026-04-30,
5242,occasional,3,2025-01-23,2025-12-02
5243,occasional,1,2026-01-24,
5244,occasional,2,2025-11-25,2026-01-26
5245,student,2,2025-01-10,
5246,weekender,3,2025-04-29,
5247,weekender,1,2025-03-10,
5248,occasional,2,2025-06-04,
5249,occasional,2,2025-07-28,
5250,weekender,3,2025-08-16,
5251,occasional,1,2026-05-23,
5252,weekender,1,2025-11-14,
5253,occasional,3,2025-06-08,
5254,weekender,3,2025-11-28,2025-11-28
5255,student,2,2025-08-02,2025-10-16
5256,weekender,1,2026-02-22,
5257,weekender,1,2025-08-14,
5258,weekender,1,2025-02-28,
5259,occasional,3,2025-09-15,
5260,weekender,3,2025-06-22,
5261,weekender,1,2025-07-13,
5262,commuter,1,2025-12-09,2025-12-20
5263,occasional,1,2025-05-04,
5264,occasional,3,2025-07-13,
5265,occasional,2,2025-05-21,
5266,occasional,3,2026-04-13,
5267,student,2,2025-01-06,2025-12-05
5268,occasional,3,2026-05-08,
5269,commuter,1,2025-01-09,2025-08-30
5270,occasional,2,2026-04-08,
5271,occasional,3,2026-03-09,2026-03-09
5272,occasional,1,2026-02-13,
5273,student,2,2025-11-20,
5274,commuter,1,2025-12-17,2026-01-20
5275,occasional,3,2026-03-08,
5276,commuter,1,2025-12-13,2026-01-13
5277,occasional,3,2025-11-02,
5278,student,2,2025-02-11,
5279,commuter,1,2026-05-04,
5280,student,2,2025-04-09,2025-08-21
5281,commuter,1,2025-04-12,2025-11-04
5282,weekender,3,2026-04-21,
5283,student,2,2026-02-25,2026-02-25
5284,student,2,2025-10-08,
5285,commuter,1,2025-04-27,
5286,occasional,2,2025-12-30,
5287,occasional,3,2025-06-16,
5288,weekender,1,2025-07-07,
5289,weekender,1,2025-03-26,2025-12-12
5290,occasional,2,2025-01-29,
5291,occasional,1,2025-09-05,
5292,occasional,2,2025-04-27,
5293,weekender,3,2026-05-30,
5294,occasional,1,2025-09-19,
5295,occasional,1,2025-02-16,
5296,student,2,2025-03-02,2025-11-18
5297,occasional,3,2025-07-18,
5298,occasional,2,2026-04-24,
5299,occasional,3,2025-10-14,
5300,weekender,2,2025-01-30,
5301,weekender,2,2025-04-24,
5302,commuter,1,2025-08-17,2025-09-05
5303,weekender,2,2025-07-03,
5304,student,2,2025-11-16,
5305,occasional,3,2025-03-16,
5306,occasional,3,2026-05-08,
5307,occasional,2,2025-08-16,
5308,commuter,1,2026-02-18,2026-02-18
5309,occasional,2,2025-10-15,
5310,occasional,2,2025-03-02,2025-12-13
5311,student,2,2026-01-08,
5312,weekender,2,2025-10-18,
5313,weekender,3,2025-01-17,2025-08-28
5314,student,2,2025-12-20,2025-12-20
5315,weekender,1,2026-05-09,2026-05-09
5316,occasional,3,2025-01-15,
5317,student,2,2025-12-06,
5318,occasional,2,2026-04-25,
5319,occasional,3,2026-03-19,
5320,occasional,2,2025-10-21,
5321,weekender,3,2026-03-26,
5322,occasional,2,2025-10-30,
5323,occasional,3,2026-05-02,
5324,student,2,2026-03-03,
5325,occasional,1,2026-03-10,
5326,commuter,1,2025-12-09,
5327,occasional,3,2025-01-27,
5328,weekender,1,2026-02-15,2026-02-15
5329,occasional,3,2026-05-03,
5330,weekender,3,2025-05-15,
5331,occasional,1,2025-05-01,
5332,student,2,2026-04-27,
5333,student,2,2025-12-13,2025-12-13
5334,occasional,3,2026-05-14,
5335,student,2,2025-03-13,
5336,student,2,2025-08-18,2025-08-25
5337,weekender,2,2025-02-20,
5338,occasional,1,2025-04-18,
5339,occasional,2,2026-05-10,
5340,student,2,2025-10-08,
5341,occasional,1,2025-09-27,
5342,weekender,3,2026-04-28,
5343,commuter,1,2025-03-16,
5344,occasional,2,2026-03-11,
5345,occasional,3,2025-12-18,
5346,commuter,1,2026-05-09,
5347,occasional,2,2025-08-04,
5348,weekender,3,2025-01-07,
5349,student,2,2026-01-11,2026-01-11
5350,occasional,3,2025-07-31,
5351,weekender,1,2025-04-05,2025-11-16
