order_item_id,transaction_id,product_id,quantity,unit_price
479736,357518,18,1,3.95
479737,357519,7,1,6.19
479738,357520,1,1,3.38
479739,357520,20,1,3.75
479740,357521,18,1,3.95
479741,357521,7,1,6.19
479742,357522,17,1,4.5
479743,357523,11,1,5.5
479744,357524,2,1,3.9
479745,357524,22,1,2.95
479746,357525,2,1,3.9
479747,357526,1,1,3.38
479748,357527,8,1,2.95
479749,357528,11,1,5.5
479750,357529,2,2,3.9
479751,357530,20,1,3.75
479752,357530,4,1,5.2
479753,357531,1,1,3.38
479754,357532,16,1,3.25
479755,357533,7,1,6.19
479756,357534,6,1,5.98
479757,357535,2,1,3.9
479758,357536,2,1,3.9
479759,357536,21,1,3.95
479760,357537,4,1,5.2
479761,357538,25,1,7.95
479762,357538,7,1,6.19
479763,357539,3,1,5.46
479764,357540,1,1,3.38
479765,357541,22,1,2.95
479766,357541,3,1,5.46
479767,357542,4,2,5.2
479768,357543,21,1,3.95
479769,357543,13,1,5.95
479770,357544,14,1,4.95
479771,357545,19,1,4.75
479772,357545,4,1,5.2
479773,357546,3,1,5.46
479774,357547,3,1,5.46
479775,357548,15,1,3.25
479776,357549,4,1,5.2
479777,357550,4,1,5.2
479778,357551,5,1,5.46
479779,357552,1,1,3.38
479780,357552,20,1,3.75
479781,357553,4,2,5.2
479782,357554,5,1,5.46
479783,357555,22,1,2.95
479784,357555,2,1,3.9
479785,357556,8,1,2.95
479786,357556,20,1,3.75
479787,357557,18,1,3.95
479788,357557,6,1,5.98
479789,357558,2,1,3.9
479790,357559,11,1,5.5
479791,357560,25,1,7.95
479792,357560,1,1,3.38
479793,357561,3,1,5.46
479794,357562,25,1,7.95
479795,357562,13,1,5.95
479796,357563,7,1,6.19
479797,357564,22,1,2.95
479798,357564,1,1,3.38
479799,357565,18,1,3.95
479800,357565,3,1,5.46
479801,357566,7,1,6.19
479802,357567,21,1,3.95
479803,357567,17,1,4.5
479804,357568,3,1,5.46
479805,357569,7,1,6.19
479806,357570,3,1,5.46
479807,357570,22,1,2.95
479808,357571,8,1,2.95
479809,357572,9,1,4.5
479810,357573,7,1,6.19
479811,357574,7,1,6.19
479812,357574,27,1,16.95
479813,357575,2,1,3.9
479814,357575,23,1,6.5
479815,357576,5,1,5.46
479816,357577,28,1,14.95
479817,357577,6,1,5.98
479818,357578,12,1,5.75
479819,357579,20,1,3.75
479820,357579,2,1,3.9
479821,357580,6,1,5.98
479822,357581,11,1,5.5
479823,357582,4,1,5.2
479824,357583,19,1,4.75
479825,357583,3,1,5.46
479826,357584,3,1,5.46
479827,357584,21,1,3.95
479828,357585,3,1,5.46
479829,357586,5,1,5.46
479830,357587,2,1,3.9
479831,357588,7,1,6.19
479832,357589,6,1,5.98
479833,357590,15,1,3.25
479834,357591,15,1,3.25
479835,357592,9,1,4.5
479836,357593,24,1,8.95
479837,357593,13,1,5.95
479838,357594,2,1,3.9
479839,357595,8,1,2.95
479840,357596,7,1,6.19
479841,357596,19,1,4.75
479842,357597,18,1,3.95
479843,357597,7,1,6.19
479844,357598,1,1,3.38
479845,357599,11,1,5.5
479846,357600,11,1,5.5
479847,357600,21,1,3.95
479848,357601,19,1,4.75
479849,357601,3,1,5.46
479850,357602,9,1,4.5
479851,357603,17,1,4.5
479852,357604,16,1,3.25
479853,357605,18,1,3.95
479854,357605,5,1,5.46
479855,357606,4,1,5.2
479856,357607,15,1,3.25
479857,357608,13,1,5.95
479858,357608,21,1,3.95
479859,357609,4,2,5.2
479860,357609,21,1,3.95
479861,357610,8,1,2.95
479862,357611,8,1,2.95
479863,357612,2,1,3.9
479864,357613,1,1,3.38
479865,357614,14,1,4.95
479866,357615,1,1,3.38
479867,357616,3,1,5.46
479868,357617,5,1,5.46
479869,357618,11,1,5.5
479870,357619,9,2,4.5
479871,357619,25,1,7.95
479872,357620,10,1,4.95
479873,357621,4,1,5.2
479874,357621,26,1,7.5
479875,357622,23,1,6.5
479876,357622,2,1,3.9
479877,357623,7,1,6.19
479878,357624,26,1,7.5
479879,357624,6,1,5.98
479880,357625,5,1,5.46
479881,357626,19,1,4.75
479882,357626,28,1,14.95
479883,357626,7,1,6.19
479884,357627,8,1,2.95
479885,357628,5,1,5.46
479886,357629,16,1,3.25
479887,357630,7,1,6.19
479888,357631,12,1,5.75
479889,357632,19,1,4.75
479890,357632,4,1,5.2
479891,357633,6,1,5.98
479892,357633,25,1,7.95
479893,357633,27,1,16.95
479894,357634,5,1,5.46
479895,357635,10,1,4.95
479896,357636,3,1,5.46
479897,357637,7,1,6.19
479898,357638,20,1,3.75
479899,357638,7,1,6.19
479900,357639,16,1,3.25
479901,357640,3,1,5.46
479902,357641,10,2,4.95
479903,357642,3,1,5.46
479904,357643,21,1,3.95
479905,357643,10,1,4.95
479906,357644,8,1,2.95
479907,357645,5,1,5.46
479908,357646,5,1,5.46
479909,357646,20,1,3.75
479910,357647,3,1,5.46
479911,357648,13,1,5.95
479912,357649,6,2,5.98
479913,357650,22,1,2.95
479914,357650,6,1,5.98
479915,357651,6,1,5.98
479916,357652,12,1,5.75
479917,357653,6,1,5.98
479918,357653,23,1,6.5
479919,357654,6,1,5.98
479920,357655,17,2,4.5
479921,357656,3,1,5.46
479922,357657,8,1,2.95
479923,357657,21,1,3.95
479924,357658,18,1,3.95
479925,357658,7,1,6.19
479926,357659,5,1,5.46
479927,357660,8,1,2.95
479928,357661,5,2,5.46
479929,357662,22,1,2.95
479930,357662,6,1,5.98
479931,357663,5,1,5.46
479932,357664,1,1,3.38
479933,357665,12,1,5.75
479934,357666,15,1,3.25
479935,357667,5,1,5.46
479936,357667,18,1,3.95
479937,357668,6,1,5.98
479938,357669,3,1,5.46
479939,357669,19,1,4.75
479940,357670,10,1,4.95
479941,357671,26,1,7.5
479942,357671,12,1,5.75
479943,357672,4,1,5.2
479944,357673,9,1,4.5
479945,357673,23,1,6.5
479946,357674,5,2,5.46
479947,357675,3,1,5.46
479948,357675,18,1,3.95
479949,357676,7,1,6.19
479950,357677,4,1,5.2
479951,357678,9,1,4.5
479952,357679,5,1,5.46
479953,357679,20,1,3.75
479954,357680,20,1,3.75
479955,357680,6,1,5.98
479956,357681,2,1,3.9
479957,357682,2,1,3.9
479958,357683,3,1,5.46
479959,357683,18,1,3.95
479960,357684,17,2,4.5
479961,357685,17,1,4.5
479962,357686,3,1,5.46
479963,357687,6,1,5.98
479964,357687,18,1,3.95
479965,357688,4,1,5.2
479966,357689,2,1,3.9
479967,357689,23,1,6.5
479968,357690,3,1,5.46
479969,357691,25,1,7.95
479970,357691,12,1,5.75
479971,357692,2,1,3.9
479972,357693,5,1,5.46
479973,357694,1,1,3.38
479974,357694,25,1,7.95
479975,357695,3,1,5.46
479976,357696,2,1,3.9
479977,357697,6,1,5.98
479978,357697,24,1,8.95
479979,357698,2,1,3.9
479980,357699,12,1,5.75
479981,357700,20,1,3.75
479982,357700,1,1,3.38
479983,357701,18,1,3.95
479984,357701,5,1,5.46
479985,357702,7,1,6.19
479986,357703,7,1,6.19
479987,357704,7,1,6.19
479988,357704,22,1,2.95
479989,357705,21,1,3.95
479990,357705,2,1,3.9
479991,357706,2,1,3.9
479992,357707,3,1,5.46
479993,357708,23,1,6.5
479994,357708,4,1,5.2
479995,357709,22,1,2.95
479996,357709,2,1,3.9
479997,357710,9,1,4.5
479998,357711,17,1,4.5
479999,357712,3,1,5.46
480000,357713,8,1,2.95
480001,357714,9,1,4.5
480002,357715,5,1,5.46
480003,357715,22,1,2.95
480004,357716,20,1,3.75
480005,357716,8,1,2.95
480006,357717,21,1,3.95
480007,357717,1,1,3.38
480008,357718,16,1,3.25
480009,357719,8,1,2.95
480010,357720,4,1,5.2
480011,357720,19,1,4.75
480012,357721,1,1,3.38
480013,357722,11,1,5.5
480014,357723,5,2,5.46
480015,357724,1,1,3.38
480016,357725,1,1,3.38
480017,357726,7,1,6.19
480018,357727,10,1,4.95
480019,357728,8,1,2.95
480020,357729,6,1,5.98
480021,357730,22,1,2.95
480022,357730,2,1,3.9
480023,357731,26,1,7.5
480024,357731,9,1,4.5
480025,357732,23,1,6.5
480026,357732,4,1,5.2
480027,357733,6,1,5.98
480028,357734,5,1,5.46
480029,357735,6,1,5.98
480030,357736,1,1,3.38
480031,357737,8,1,2.95
480032,357738,1,1,3.38
480033,357739,5,1,5.46
480034,357740,2,1,3.9
480035,357741,6,1,5.98
480036,357742,5,1,5.46
480037,357743,1,1,3.38
480038,357743,25,1,7.95
480039,357744,12,2,5.75
480040,357745,27,1,16.95
480041,357745,3,1,5.46
480042,357746,5,1,5.46
480043,357747,3,2,5.46
480044,357748,1,1,3.38
480045,357749,5,1,5.46
480046,357750,15,2,3.25
480047,357751,5,1,5.46
480048,357752,8,1,2.95
480049,357753,2,2,3.9
480050,357753,22,1,2.95
480051,357754,26,1,7.5
480052,357754,5,1,5.46
480053,357755,18,1,3.95
480054,357755,5,1,5.46
480055,357756,10,1,4.95
480056,357757,3,1,5.46
480057,357758,7,1,6.19
480058,357759,8,1,2.95
480059,357760,7,2,6.19
480060,357761,5,1,5.46
480061,357761,18,1,3.95
480062,357762,16,1,3.25
480063,357763,17,1,4.5
480064,357764,20,1,3.75
480065,357764,4,1,5.2
480066,357765,3,1,5.46
480067,357766,1,1,3.38
480068,357767,4,1,5.2
480069,357768,5,1,5.46
480070,357769,25,1,7.95
480071,357769,7,1,6.19
480072,357770,13,2,5.95
480073,357771,5,1,5.46
480074,357772,22,1,2.95
480075,357772,2,1,3.9
480076,357773,5,1,5.46
480077,357774,6,1,5.98
480078,357774,21,1,3.95
480079,357775,18,1,3.95
480080,357775,8,1,2.95
480081,357776,10,2,4.95
480082,357777,8,1,2.95
480083,357777,22,1,2.95
480084,357778,12,1,5.75
480085,357779,18,1,3.95
480086,357779,5,1,5.46
480087,357780,7,2,6.19
480088,357780,19,1,4.75
480089,357781,7,1,6.19
480090,357781,19,1,4.75
480091,357782,26,1,7.5
480092,357782,5,1,5.46
480093,357783,4,1,5.2
480094,357783,20,1,3.75
480095,357784,6,1,5.98
480096,357785,21,1,3.95
480097,357785,17,1,4.5
480098,357786,10,2,4.95
480099,357787,23,1,6.5
480100,357787,12,1,5.75
480101,357788,28,1,14.95
480102,357788,12,1,5.75
480103,357789,2,1,3.9
480104,357790,11,1,5.5
480105,357791,2,1,3.9
480106,357792,7,1,6.19
480107,357793,20,1,3.75
480108,357793,1,1,3.38
480109,357794,10,1,4.95
480110,357795,3,1,5.46
480111,357796,6,1,5.98
480112,357797,6,1,5.98
480113,357797,21,1,3.95
480114,357798,15,1,3.25
480115,357798,21,1,3.95
480116,357799,20,1,3.75
480117,357799,5,1,5.46
480118,357800,2,1,3.9
480119,357800,23,1,6.5
480120,357801,1,1,3.38
480121,357801,18,1,3.95
480122,357802,3,1,5.46
480123,357803,13,1,5.95
480124,357804,20,1,3.75
480125,357804,1,1,3.38
480126,357805,3,1,5.46
480127,357805,22,1,2.95
480128,357806,6,1,5.98
480129,357807,6,1,5.98
480130,357807,23,1,6.5
480131,357808,4,1,5.2
480132,357809,3,1,5.46
480133,357810,4,1,5.2
480134,357810,21,1,3.95
480135,357811,14,2,4.95
480136,357812,7,1,6.19
480137,357813,10,1,4.95
480138,357813,21,1,3.95
480139,357814,10,1,4.95
480140,357815,17,1,4.5
480141,357816,4,1,5.2
480142,357817,23,1,6.5
480143,357817,7,1,6.19
480144,357818,9,1,4.5
480145,357818,21,1,3.95
480146,357819,22,1,2.95
480147,357819,5,1,5.46
480148,357820,6,1,5.98
480149,357821,6,1,5.98
480150,357822,27,1,16.95
480151,357822,1,2,3.38
480152,357822,23,1,6.5
480153,357823,22,1,2.95
480154,357823,2,1,3.9
480155,357824,20,1,3.75
480156,357824,5,1,5.46
480157,357825,5,1,5.46
480158,357826,4,1,5.2
480159,357826,22,1,2.95
480160,357827,2,1,3.9
480161,357828,20,1,3.75
480162,357828,5,1,5.46
480163,357829,1,1,3.38
480164,357830,9,1,4.5
480165,357831,5,1,5.46
480166,357832,18,1,3.95
480167,357832,11,1,5.5
480168,357833,5,1,5.46
480169,357834,2,2,3.9
480170,357835,5,1,5.46
480171,357835,28,1,14.95
480172,357836,7,1,6.19
480173,357837,19,1,4.75
480174,357837,7,1,6.19
480175,357838,5,1,5.46
480176,357839,2,1,3.9
480177,357840,18,1,3.95
480178,357840,5,2,5.46
480179,357841,7,1,6.19
480180,357842,18,1,3.95
480181,357842,5,1,5.46
480182,357843,2,2,3.9
480183,357843,20,1,3.75
480184,357844,6,1,5.98
480185,357845,6,1,5.98
480186,357845,23,1,6.5
480187,357846,1,1,3.38
480188,357847,23,1,6.5
480189,357847,9,1,4.5
480190,357848,4,1,5.2
480191,357849,19,1,4.75
480192,357849,5,1,5.46
480193,357850,12,1,5.75
480194,357851,4,1,5.2
480195,357852,3,1,5.46
480196,357852,20,1,3.75
480197,357853,5,1,5.46
480198,357854,16,2,3.25
480199,357855,9,1,4.5
480200,357856,8,1,2.95
480201,357857,11,1,5.5
480202,357858,17,1,4.5
480203,357859,18,1,3.95
480204,357859,4,1,5.2
480205,357860,20,1,3.75
480206,357860,6,2,5.98
480207,357861,10,1,4.95
480208,357862,6,1,5.98
480209,357863,15,1,3.25
480210,357864,5,1,5.46
480211,357865,13,1,5.95
480212,357866,7,1,6.19
480213,357867,20,1,3.75
480214,357867,7,1,6.19
480215,357868,17,1,4.5
480216,357869,9,1,4.5
480217,357870,21,1,3.95
480218,357870,8,1,2.95
480219,357871,2,1,3.9
480220,357871,22,1,2.95
480221,357872,1,1,3.38
480222,357873,9,1,4.5
480223,357874,3,1,5.46
480224,357874,27,1,16.95
480225,357875,22,1,2.95
480226,357875,11,1,5.5
480227,357876,13,1,5.95
480228,357877,6,1,5.98
480229,357878,7,1,6.19
480230,357878,19,1,4.75
480231,357879,18,1,3.95
480232,357879,3,1,5.46
480233,357880,5,1,5.46
480234,357881,7,1,6.19
480235,357881,20,1,3.75
480236,357882,2,2,3.9
480237,357883,22,1,2.95
480238,357883,6,1,5.98
480239,357884,5,1,5.46
480240,357885,12,1,5.75
480241,357886,13,1,5.95
480242,357887,3,1,5.46
480243,357888,20,1,3.75
480244,357888,3,1,5.46
480245,357889,3,1,5.46
480246,357890,20,1,3.75
480247,357890,16,1,3.25
480248,357891,10,1,4.95
480249,357892,12,1,5.75
480250,357893,10,1,4.95
480251,357894,3,1,5.46
480252,357894,22,1,2.95
480253,357895,2,1,3.9
480254,357896,7,1,6.19
480255,357897,11,1,5.5
480256,357897,18,1,3.95
480257,357898,2,1,3.9
480258,357899,12,1,5.75
480259,357900,5,1,5.46
480260,357901,20,1,3.75
480261,357901,11,1,5.5
480262,357902,15,1,3.25
480263,357903,19,1,4.75
480264,357903,5,1,5.46
480265,357904,1,1,3.38
480266,357904,18,1,3.95
480267,357905,12,1,5.75
480268,357906,1,1,3.38
480269,357907,26,1,7.5
480270,357907,6,1,5.98
480271,357908,2,1,3.9
480272,357909,8,1,2.95
480273,357909,21,1,3.95
480274,357910,16,2,3.25
480275,357911,16,1,3.25
480276,357912,20,1,3.75
480277,357912,1,1,3.38
480278,357913,6,1,5.98
480279,357913,22,1,2.95
480280,357914,12,1,5.75
480281,357915,5,1,5.46
480282,357915,23,1,6.5
480283,357916,5,1,5.46
480284,357917,10,1,4.95
480285,357918,3,1,5.46
480286,357919,17,1,4.5
480287,357919,21,1,3.95
480288,357920,7,1,6.19
480289,357921,4,1,5.2
480290,357922,5,1,5.46
480291,357923,3,1,5.46
480292,357924,21,1,3.95
480293,357924,5,1,5.46
480294,357925,18,1,3.95
480295,357925,4,1,5.2
480296,357926,1,1,3.38
480297,357927,19,1,4.75
480298,357927,3,1,5.46
480299,357928,1,1,3.38
480300,357929,4,1,5.2
480301,357930,3,1,5.46
480302,357931,8,1,2.95
480303,357932,9,1,4.5
480304,357933,9,1,4.5
480305,357934,8,1,2.95
480306,357935,18,1,3.95
480307,357935,3,1,5.46
480308,357936,5,1,5.46
480309,357937,8,1,2.95
480310,357938,11,1,5.5
480311,357938,21,1,3.95
480312,357939,20,1,3.75
480313,357939,16,1,3.25
480314,357940,9,1,4.5
480315,357941,23,1,6.5
480316,357941,5,2,5.46
480317,357942,1,1,3.38
480318,357942,20,1,3.75
480319,357943,13,1,5.95
480320,357943,21,1,3.95
480321,357944,19,1,4.75
480322,357944,4,1,5.2
480323,357945,1,1,3.38
480324,357946,1,1,3.38
480325,357947,2,1,3.9
480326,357948,21,1,3.95
480327,357948,8,1,2.95
480328,357949,2,1,3.9
480329,357950,13,1,5.95
480330,357951,2,1,3.9
480331,357952,18,1,3.95
480332,357952,7,1,6.19
480333,357953,3,1,5.46
480334,357954,21,1,3.95
480335,357954,7,1,6.19
480336,357955,4,1,5.2
480337,357955,22,1,2.95
480338,357956,28,1,14.95
480339,357956,4,1,5.2
480340,357957,4,1,5.2
480341,357957,20,1,3.75
480342,357958,18,1,3.95
480343,357958,5,2,5.46
480344,357959,6,1,5.98
480345,357959,20,1,3.75
480346,357960,7,1,6.19
480347,357961,13,2,5.95
480348,357962,4,1,5.2
480349,357963,7,1,6.19
480350,357964,9,1,4.5
480351,357965,12,1,5.75
480352,357965,18,1,3.95
480353,357966,17,1,4.5
480354,357967,4,1,5.2
480355,357968,12,2,5.75
480356,357969,13,2,5.95
480357,357970,13,1,5.95
480358,357971,15,1,3.25
480359,357972,7,1,6.19
480360,357973,18,1,3.95
480361,357973,5,1,5.46
480362,357974,16,1,3.25
480363,357974,22,1,2.95
480364,357975,19,1,4.75
480365,357975,5,1,5.46
480366,357976,4,1,5.2
480367,357977,4,1,5.2
480368,357978,2,1,3.9
480369,357979,3,1,5.46
480370,357980,2,2,3.9
480371,357980,20,1,3.75
480372,357981,2,1,3.9
480373,357982,1,1,3.38
480374,357982,21,1,3.95
480375,357983,22,1,2.95
480376,357983,6,1,5.98
480377,357984,13,1,5.95
480378,357985,11,1,5.5
480379,357985,22,1,2.95
480380,357986,18,1,3.95
480381,357986,4,1,5.2
480382,357987,3,1,5.46
480383,357988,8,1,2.95
480384,357988,23,1,6.5
480385,357989,7,1,6.19
480386,357990,3,1,5.46
480387,357991,6,1,5.98
480388,357992,10,1,4.95
480389,357993,15,1,3.25
480390,357994,1,1,3.38
480391,357995,7,1,6.19
480392,357995,24,1,8.95
480393,357996,14,1,4.95
480394,357997,23,1,6.5
480395,357997,13,1,5.95
480396,357998,12,1,5.75
480397,357999,3,1,5.46
480398,358000,6,1,5.98
480399,358001,25,1,7.95
480400,358001,4,2,5.2
480401,358002,13,1,5.95
480402,358003,4,1,5.2
480403,358004,9,1,4.5
480404,358005,23,1,6.5
480405,358005,1,1,3.38
480406,358006,5,1,5.46
480407,358007,14,1,4.95
480408,358008,23,1,6.5
480409,358008,3,1,5.46
480410,358009,4,1,5.2
480411,358010,9,1,4.5
480412,358011,22,1,2.95
480413,358011,13,1,5.95
480414,358012,20,1,3.75
480415,358012,2,1,3.9
480416,358013,19,1,4.75
480417,358013,5,1,5.46
480418,358013,28,1,14.95
480419,358014,8,1,2.95
480420,358014,23,1,6.5
480421,358015,20,1,3.75
480422,358015,2,1,3.9
480423,358016,1,1,3.38
480424,358017,7,1,6.19
480425,358017,22,1,2.95
480426,358018,1,1,3.38
480427,358019,6,1,5.98
480428,358020,1,1,3.38
480429,358020,27,1,16.95
480430,358021,13,1,5.95
480431,358022,6,1,5.98
480432,358022,22,1,2.95
480433,358023,21,1,3.95
480434,358023,2,1,3.9
480435,358024,8,1,2.95
480436,358025,2,1,3.9
480437,358026,2,1,3.9
480438,358026,21,1,3.95
480439,358027,4,1,5.2
480440,358028,16,1,3.25
480441,358029,2,1,3.9
480442,358030,6,1,5.98
480443,358031,3,1,5.46
480444,358031,25,1,7.95
480445,358032,13,1,5.95
480446,358033,12,1,5.75
480447,358034,24,1,8.95
480448,358034,9,1,4.5
480449,358035,7,1,6.19
480450,358035,18,1,3.95
480451,358036,4,1,5.2
480452,358037,13,1,5.95
480453,358038,2,1,3.9
480454,358039,5,1,5.46
480455,358039,21,1,3.95
480456,358040,18,1,3.95
480457,358040,1,1,3.38
480458,358041,10,1,4.95
480459,358042,1,1,3.38
480460,358043,4,1,5.2
480461,358043,24,1,8.95
480462,358044,25,1,7.95
480463,358044,2,1,3.9
480464,358045,6,1,5.98
480465,358046,11,1,5.5
480466,358047,4,1,5.2
480467,358048,18,1,3.95
480468,358048,3,1,5.46
480469,358049,9,1,4.5
480470,358050,17,1,4.5
480471,358050,22,1,2.95
480472,358051,15,1,3.25
480473,358052,7,1,6.19
480474,358053,20,1,3.75
480475,358053,7,1,6.19
480476,358054,3,1,5.46
480477,358055,12,1,5.75
480478,358056,22,1,2.95
480479,358056,14,1,4.95
480480,358057,17,1,4.5
480481,358058,23,1,6.5
480482,358058,2,1,3.9
480483,358059,6,1,5.98
480484,358060,3,1,5.46
480485,358060,18,1,3.95
480486,358061,20,1,3.75
480487,358061,7,1,6.19
480488,358062,13,1,5.95
480489,358063,7,1,6.19
480490,358064,20,1,3.75
480491,358064,3,1,5.46
480492,358065,4,1,5.2
480493,358066,4,1,5.2
480494,358067,9,1,4.5
480495,358068,5,1,5.46
480496,358068,18,1,3.95
480497,358069,5,1,5.46
480498,358070,22,1,2.95
480499,358070,12,1,5.75
480500,358071,15,1,3.25
480501,358072,4,1,5.2
480502,358073,4,1,5.2
480503,358074,24,1,8.95
480504,358074,5,1,5.46
480505,358075,17,1,4.5
480506,358076,2,1,3.9
480507,358077,12,1,5.75
480508,358078,23,1,6.5
480509,358078,15,1,3.25
480510,358079,16,1,3.25
480511,358080,2,1,3.9
480512,358081,7,1,6.19
480513,358081,22,1,2.95
480514,358082,9,1,4.5
480515,358083,7,1,6.19
480516,358083,22,1,2.95
480517,358084,7,1,6.19
480518,358085,14,1,4.95
480519,358085,23,1,6.5
480520,358086,13,1,5.95
480521,358087,5,1,5.46
480522,358088,22,1,2.95
480523,358088,4,1,5.2
480524,358089,1,1,3.38
480525,358089,25,1,7.95
480526,358090,19,1,4.75
480527,358090,4,1,5.2
480528,358091,25,1,7.95
480529,358091,11,1,5.5
480530,358092,18,1,3.95
480531,358092,5,1,5.46
480532,358093,13,1,5.95
480533,358094,19,1,4.75
480534,358094,7,1,6.19
480535,358095,5,1,5.46
480536,358096,8,1,2.95
480537,358097,18,1,3.95
480538,358097,3,1,5.46
480539,358098,6,1,5.98
480540,358098,25,1,7.95
480541,358099,7,2,6.19
480542,358100,3,1,5.46
480543,358101,12,1,5.75
480544,358102,25,1,7.95
480545,358102,1,1,3.38
480546,358103,8,1,2.95
480547,358104,15,1,3.25
480548,358105,23,1,6.5
480549,358105,2,1,3.9
480550,358106,10,1,4.95
480551,358107,6,1,5.98
480552,358108,18,1,3.95
480553,358108,7,1,6.19
480554,358109,4,2,5.2
480555,358110,9,2,4.5
480556,358111,2,2,3.9
480557,358112,11,1,5.5
480558,358113,5,1,5.46
480559,358114,4,1,5.2
480560,358115,11,1,5.5
480561,358116,9,1,4.5
480562,358116,22,1,2.95
480563,358117,5,1,5.46
480564,358117,19,1,4.75
480565,358118,3,1,5.46
480566,358119,22,1,2.95
480567,358119,7,1,6.19
480568,358120,1,1,3.38
480569,358121,10,1,4.95
480570,358122,3,1,5.46
480571,358123,10,1,4.95
480572,358124,11,1,5.5
480573,358125,5,1,5.46
480574,358126,3,1,5.46
480575,358127,3,1,5.46
480576,358128,13,1,5.95
480577,358129,4,1,5.2
480578,358130,15,1,3.25
480579,358131,10,1,4.95
480580,358132,3,1,5.46
480581,358133,3,1,5.46
480582,358134,2,1,3.9
480583,358134,21,1,3.95
480584,358135,6,1,5.98
480585,358136,1,1,3.38
480586,358137,2,2,3.9
480587,358137,21,1,3.95
480588,358138,3,1,5.46
480589,358139,8,1,2.95
480590,358139,22,1,2.95
480591,358140,1,1,3.38
480592,358140,24,1,8.95
480593,358141,9,1,4.5
480594,358142,20,1,3.75
480595,358142,7,1,6.19
480596,358143,10,1,4.95
480597,358144,7,1,6.19
480598,358144,18,1,3.95
480599,358145,5,1,5.46
480600,358146,4,1,5.2
480601,358146,20,1,3.75
480602,358147,21,1,3.95
480603,358147,16,1,3.25
480604,358148,7,1,6.19
480605,358148,18,1,3.95
480606,358149,18,1,3.95
480607,358149,15,1,3.25
480608,358150,5,1,5.46
480609,358150,20,1,3.75
480610,358151,18,1,3.95
480611,358151,1,1,3.38
480612,358152,17,1,4.5
480613,358152,25,1,7.95
480614,358153,5,1,5.46
480615,358153,19,1,4.75
480616,358154,6,1,5.98
480617,358155,6,1,5.98
480618,358156,19,1,4.75
480619,358156,5,1,5.46
480620,358157,16,1,3.25
480621,358158,2,1,3.9
480622,358159,20,1,3.75
480623,358159,9,1,4.5
480624,358160,20,1,3.75
480625,358160,3,1,5.46
480626,358161,11,1,5.5
480627,358162,4,1,5.2
480628,358163,8,1,2.95
480629,358164,5,1,5.46
480630,358165,25,1,7.95
480631,358165,3,1,5.46
480632,358166,16,1,3.25
480633,358167,1,1,3.38
480634,358168,6,1,5.98
480635,358169,23,1,6.5
480636,358169,8,1,2.95
480637,358170,3,1,5.46
480638,358171,8,1,2.95
480639,358172,18,1,3.95
480640,358172,7,1,6.19
480641,358173,8,2,2.95
480642,358173,21,1,3.95
480643,358174,2,1,3.9
480644,358174,23,1,6.5
480645,358175,5,1,5.46
480646,358176,15,1,3.25
480647,358177,2,2,3.9
480648,358178,4,1,5.2
480649,358179,12,1,5.75
480650,358180,7,1,6.19
480651,358181,3,1,5.46
480652,358182,3,1,5.46
480653,358183,4,1,5.2
480654,358183,20,1,3.75
480655,358184,2,1,3.9
480656,358185,22,1,2.95
480657,358185,6,1,5.98
480658,358186,5,1,5.46
480659,358187,4,1,5.2
480660,358188,2,1,3.9
480661,358189,22,1,2.95
480662,358189,2,1,3.9
480663,358190,18,1,3.95
480664,358190,4,1,5.2
480665,358191,18,1,3.95
480666,358191,17,1,4.5
480667,358192,19,1,4.75
480668,358192,7,1,6.19
480669,358193,7,1,6.19
480670,358194,3,1,5.46
480671,358195,2,1,3.9
480672,358196,2,1,3.9
480673,358197,13,1,5.95
480674,358198,11,1,5.5
480675,358199,5,1,5.46
480676,358200,5,1,5.46
480677,358201,2,1,3.9
480678,358201,24,1,8.95
480679,358202,1,1,3.38
480680,358203,12,2,5.75
480681,358204,2,1,3.9
480682,358205,1,1,3.38
480683,358206,1,1,3.38
480684,358207,18,1,3.95
480685,358207,5,1,5.46
480686,358208,7,1,6.19
480687,358209,15,1,3.25
480688,358210,9,1,4.5
480689,358211,20,1,3.75
480690,358211,6,1,5.98
480691,358212,2,1,3.9
480692,358213,21,1,3.95
480693,358213,16,1,3.25
480694,358214,14,1,4.95
480695,358214,23,1,6.5
480696,358215,1,2,3.38
480697,358215,18,1,3.95
480698,358216,2,1,3.9
480699,358216,20,1,3.75
480700,358217,12,1,5.75
480701,358218,2,1,3.9
480702,358219,2,1,3.9
480703,358220,11,1,5.5
480704,358221,3,1,5.46
480705,358222,14,1,4.95
480706,358223,15,1,3.25
480707,358224,4,1,5.2
480708,358225,17,1,4.5
480709,358226,23,1,6.5
480710,358226,7,1,6.19
480711,358227,7,1,6.19
480712,358228,14,1,4.95
480713,358229,8,1,2.95
480714,358230,1,1,3.38
480715,358231,19,1,4.75
480716,358231,4,1,5.2
480717,358232,21,1,3.95
480718,358232,4,1,5.2
480719,358233,7,1,6.19
480720,358234,6,1,5.98
480721,358235,1,1,3.38
480722,358236,11,1,5.5
480723,358237,7,1,6.19
480724,358237,18,1,3.95
480725,358238,8,1,2.95
480726,358238,23,1,6.5
480727,358239,24,1,8.95
480728,358239,5,1,5.46
480729,358240,11,1,5.5
480730,358240,18,1,3.95
480731,358241,2,1,3.9
480732,358242,9,1,4.5
480733,358243,8,1,2.95
